min_child_weight,nthread,n_estimators,max_depth,learning_rate,max_delta_step,subsample,colsample_bytree,lambda,alpha,scale_pos_weight,train_time,test_time,accuracy
0,0,1,0,0,0,1,1,0,0,0,14.30737853,0.301121235,70.34004381
0,0,1,0,0,0,1,1,0,0,1,14.36704707,0.302436829,70.34004381
0,0,1,0,0,0,1,1,0,1,0,14.46931362,0.299948931,70.32961302
0,0,1,0,0,0,1,1,0,1,1,14.46550679,0.298016071,70.32961302
0,0,1,0,0,0,1,1,1,0,0,14.32920003,0.29924345,70.34004381
0,0,1,0,0,0,1,1,1,0,1,14.31229568,0.300235748,70.34004381
0,0,1,0,0,0,1,1,1,1,0,14.41378975,0.298518896,70.32961302
0,0,1,0,0,0,1,1,1,1,1,14.51594973,0.298510551,70.32961302
0,0,1,0,0,1,0,0,0,0,0,12.33388472,0.324010372,70.37133618
0,0,1,0,0,1,0,0,0,0,1,12.19936967,0.325948,70.37133618
0,0,1,0,0,1,0,0,0,1,0,12.21230865,0.326400757,70.38176698
0,0,1,0,0,1,0,0,0,1,1,12.30139637,0.323850155,70.38176698
0,0,1,0,0,1,0,0,1,0,0,12.2854588,0.32353735,70.43392093
0,0,1,0,0,1,0,0,1,0,1,12.3395803,0.323480844,70.43392093
0,0,1,0,0,1,0,0,1,1,0,12.18224144,0.325485706,70.37133618
0,0,1,0,0,1,0,0,1,1,1,12.17304778,0.326416731,70.37133618
0,0,1,0,0,1,0,1,0,0,0,19.24290586,0.311782122,70.41305935
0,0,1,0,0,1,0,1,0,0,1,19.28837347,0.30889225,70.41305935
0,0,1,0,0,1,0,1,0,1,0,19.37971711,0.308232546,70.45478252
0,0,1,0,0,1,0,1,0,1,1,19.23114824,0.309406519,70.45478252
0,0,1,0,0,1,0,1,1,0,0,19.18101883,0.308699608,70.49650568
0,0,1,0,0,1,0,1,1,0,1,19.3097868,0.308344126,70.49650568
0,0,1,0,0,1,0,1,1,1,0,19.21775293,0.30595994,70.41827475
0,0,1,0,0,1,0,1,1,1,1,19.23720479,0.307092428,70.41827475
0,0,1,0,0,1,1,0,0,0,0,9.342848063,0.323090315,70.4756441
0,0,1,0,0,1,1,0,0,0,1,9.424059868,0.320142746,70.4756441
0,0,1,0,0,1,1,0,0,1,0,9.481890202,0.320262432,70.59559821
0,0,1,0,0,1,1,0,0,1,1,9.309082985,0.319944859,70.59559821
0,0,1,0,0,1,1,0,1,0,0,9.261371613,0.320026398,70.52779806
0,0,1,0,0,1,1,0,1,0,1,9.349778652,0.320532799,70.52779806
0,0,1,0,0,1,1,0,1,1,0,9.452448368,0.32045579,70.49650568
0,0,1,0,0,1,1,0,1,1,1,9.477920771,0.322280407,70.49650568
0,0,1,0,0,1,1,1,0,0,0,14.52092695,0.30041194,70.34004381
0,0,1,0,0,1,1,1,0,0,1,14.52471781,0.300996542,70.34004381
0,0,1,0,0,1,1,1,0,1,0,14.42184424,0.301025867,70.32961302
0,0,1,0,0,1,1,1,0,1,1,14.42785835,0.298417807,70.32961302
0,0,1,0,0,1,1,1,1,0,0,14.47430348,0.301648855,70.34004381
0,0,1,0,0,1,1,1,1,0,1,14.6695621,0.299196005,70.34004381
0,0,1,0,0,1,1,1,1,1,0,14.41180301,0.299769163,70.32961302
0,0,1,0,0,1,1,1,1,1,1,14.46410465,0.299180984,70.32961302
0,0,1,0,1,0,0,0,0,0,0,12.18984008,0.31243372,65.38020236
0,0,1,0,1,0,0,0,0,0,1,12.22252488,0.311719656,65.38020236
0,0,1,0,1,0,0,0,0,1,0,12.25143671,0.314762115,65.39584854
0,0,1,0,1,0,0,0,0,1,1,12.25838017,0.311883211,65.39584854
0,0,1,0,1,0,0,0,1,0,0,12.09656382,0.313555479,65.39584854
0,0,1,0,1,0,0,0,1,0,1,12.11556411,0.312859297,65.39584854
0,0,1,0,1,0,0,0,1,1,0,12.19387197,0.313264608,65.39584854
0,0,1,0,1,0,0,0,1,1,1,12.26309204,0.31437254,65.39584854
0,0,1,0,1,0,0,1,0,0,0,19.26795864,0.224504471,63.4452905
0,0,1,0,1,0,0,1,0,0,1,19.14694118,0.223435402,63.4452905
0,0,1,0,1,0,0,1,0,1,0,19.16755676,0.221494198,63.4452905
0,0,1,0,1,0,0,1,0,1,1,19.27137542,0.221451283,63.4452905
0,0,1,0,1,0,0,1,1,0,0,19.24859476,0.225730658,63.4452905
0,0,1,0,1,0,0,1,1,0,1,19.15008259,0.223115444,63.4452905
0,0,1,0,1,0,0,1,1,1,0,19.12702322,0.220404625,63.4452905
0,0,1,0,1,0,0,1,1,1,1,19.2826674,0.219179869,63.4452905
0,0,1,0,1,0,1,0,0,0,0,9.18687129,0.30886054,65.33847919
0,0,1,0,1,0,1,0,0,0,1,9.170491695,0.305878162,65.33847919
0,0,1,0,1,0,1,0,0,1,0,9.254983902,0.306519508,65.33847919
0,0,1,0,1,0,1,0,0,1,1,9.379846811,0.309036255,65.33847919
